theory_id,paper_url,paper_name,paper_year
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10900543/,Oxidized SOD1 accelerates cellular senescence in neural stem cells,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10900670/,A review on traditional Chinese medicine natural products and acupuncture intervention for Alzheimer’s disease based on the neuroinflammatory,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10902006/,MtDNA deletions and aging,2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10902313/,Hypoxia-induced immortalization of primary cells depends on Tfcp2L1 expression,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10902382/,Cellular reprogramming as a tool to model human aging in a dish,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10903104/,Mitochondrial dysfunction in neurodegenerative disorders,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10903195/,Investigating D-Amino Acid Oxidase Expression and Interaction Network Analyses in Pathways Associated With Cellular Stress: Implications in the Biology of Aging,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10903265/,MiR-145-5p overexpression rejuvenates aged adipose stem cells and accelerates wound healing,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10904445/,"Strong associations of serum selenoprotein P with all-cause mortality and mortality due to cancer, cardiovascular, respiratory and gastrointestinal diseases in older German adults",2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10905238/,No effect of testosterone or sexual ornamentation on telomere dynamics: A case study and meta‐analyses,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10905675/,"INX-315, a Selective CDK2 Inhibitor, Induces Cell Cycle Arrest and Senescence in Solid Tumors",2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10905749/,Investigating the Potential Impact of Air Pollution on Alzheimer’s Disease and the Utility of Multidimensional Imaging for Early Detection,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10906101/,Environmental and Health Impacts of Graphene and Other Two-Dimensional Materials: A Graphene Flagship Perspective,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10906346/,Immunosenescence and Inflamm-Aging: Clinical Interventions and the Potential for Reversal of Aging,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10907590/,Distinct characteristics of the DNA damage response in mammalian oocytes,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10907787/,Use of the traditional Chinese medicine “compound healthy ear agent” to protect against age-related hearing loss in mice: A proteomics study,2024
T7381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10907927/,"Educational Mobility, Pace of Aging, and Lifespan Among Participants in the Framingham Heart Study",2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10908260/,Telomere length and dynamics in Astyanax mexicanus cave and surface morphs,2024
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10908642/,Molecular hallmarks of ageing in amyotrophic lateral sclerosis,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10909353/,Research and experimental verification on the mechanisms of cellular senescence in triple-negative breast cancer,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10909364/,Co-differential genes between DKD and aging: implications for a diagnostic model of DKD,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10909732/,Gene Therapy-Mediated Partial Reprogramming Extends Lifespan and Reverses Age-Related Changes in Aged Mice,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10910019/,The dark side of stemness – the role of hematopoietic stem cells in development of blood malignancies,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10910434/,Self-DNA driven inflammation in COVID-19 and after mRNA-based vaccination: lessons for non-COVID-19 pathologies,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10910816/,Advances in secondary prevention mechanisms of macrovascular complications in type 2 diabetes mellitus patients: a comprehensive review,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10911340/,Defining the progeria phenome,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10911355/,GV1001 reduces neurodegeneration and prolongs lifespan in 3xTg-AD mouse model through anti-aging effects,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10911367/,MicroRNA-146a gene transfer ameliorates senescence and senescence-associated secretory phenotypes in tendinopathic tenocytes,2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10911389/,Disruption of mitochondrial unfolded protein response results in telomere shortening in mouse oocytes and somatic cells,2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10912812/,Sex and early-life conditions shape telomere dynamics in an ectotherm,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10913723/,Enhancing vaccine effectiveness in the elderly to counter antibiotic resistance: The potential of adjuvants via pattern recognition receptors,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10914710/,Intervention treatment reducing cellular senescence inhibits tubulointerstitial fibrosis in diabetic mice following acute kidney injury,2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10914805/,Lack of telomerase reduces cancer incidence and increases lifespan of zebrafish tp53M214K mutants,2024
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10915950/,Unlocking the versatile potential: Adipose-derived mesenchymal stem cells in ocular surface reconstruction and oculoplastics,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917309/,ABSTRACTS FOR SYMPOSIA,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917444/,Meeting Summary of The NYO3 5th NO-Age/AD Meeting and the 1st Norway–UK Joint Meeting on Aging and Dementia: Recent Progress on the Mechanisms and Interventional Strategies,2024
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917528/,Shedding Light on the Interaction Between Rif1 and Telomeres in Ovarian Cancer,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917531/,"Aging, Cellular Senescence, and Glaucoma",2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917532/,“Post-Protean” Public Health and the Geroscience Hypothesis,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917536/,Underlying Mechanisms and Treatment of Cellular Senescence-Induced Biological Barrier Interruption and Related Diseases,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917541/,Role and Potential Mechanisms of Nicotinamide Mononucleotide in Aging,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917546/,The Role of the Redox Enzyme p66Shc in Biological Aging of the Lung,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917551/,Mitochondria: A Potential Rejuvenation Tool against Aging,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10917552/,Altered Osteoblast Metabolism with Aging Results in Lipid Accumulation and Oxidative Stress Mediated Bone Loss,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10918962/,Nanoplastics causes heart aging/myocardial cell senescence through the Ca2+/mtDNA/cGAS-STING signaling cascade,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10919397/,Progress Note 2024: Curing HIV; Not in My Lifetime or Just Around the Corner?,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10919908/,Molecular mechanisms underlying sarcopenia in heart failure,2023
T1455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10920217/,Mentha rotundifolia (L.) Huds. and Salvia officinalis L. hydrosols mitigate aging related comorbidities in rats,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10920300/,Effects of reactive oxygen species and mitochondrial dysfunction on reproductive aging,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10920337/,Mitochondria: the gatekeepers between metabolism and immunity,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10921722/,The spectrum of TP53 mutations in Rwandan patients with gastric cancer,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10921898/,Regulatory RNAs in immunosenescence,2024
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10922004/,Diosgenin alleviates D-galactose-induced oxidative stress in rats’ brain and liver targeting aging and apoptotic marker genes,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10922957/,Geroscience and pathology: a new frontier in understanding age-related diseases,2024
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10923797/,Novel protective effect of the FOXO3 longevity genotype on mechanisms of cellular aging in Okinawans,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10924111/,The cytosolic DNA‐sensing cGAS–STING pathway in neurodegenerative diseases,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10924264/,Development of Continuous Assessment of Muscle Quality and Frailty in Older Patients Using Multiparametric Combinations of Ultrasound and Blood Biomarkers: Protocol for the ECOFRAIL Study,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10924451/,"Murine Myoblasts Exposed to SYUIQ-5 Acquire Senescence Phenotype and Differentiate into Sarcopenic-Like Myotubes, an In Vitro Study",2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925031/,Dietary restriction modulates ultradian rhythms and autocorrelation properties in mice behavior,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925489/,Rheumatoid arthritis: pathogenesis and therapeutic advances,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925677/,The immunobiology of SARS-CoV-2 infection and vaccine responses: potential influences of cross-reactive memory responses and aging on efficacy and off-target effects,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10925728/,New directions for Alzheimer's disease research from the Jackson Laboratory Center for Alzheimer's and Dementia Research 2022 workshop,2024
T2620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10926672/,"Intrinsic capacity trajectories and socioeconomic inequalities in health: the contributions of wealth, education, gender, and ethnicity",2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10927507/,Aging and comprehensive molecular profiling in acute myeloid leukemia,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928065/,Forkhead box O proteins: steering the course of stem cell fate,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928197/,"Early-life influenza A (H1N1) infection independently programs brain connectivity, HPA AXIS and tissue-specific gene expression profiles",2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928495/,The missing hallmark of health: psychosocial adaptation,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928565/,Lipoteichoic acid restrains macrophage senescence via β‐catenin/FOXO1/REDD1 pathway in age‐related osteoporosis,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928569/,Transcriptional changes are tightly coupled to chromatin reorganization during cellular aging,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928570/,Intermittent supplementation with fisetin improves arterial function in old mice by decreasing cellular senescence,2023
T7381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928575/,Deciphering the role of immune cell composition in epigenetic age acceleration: Insights from cell‐type deconvolution applied to human blood epigenetic clocks,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928581/,SKN‐1/NRF2 upregulation by vitamin A is conserved from nematodes to mammals and is critical for lifespan extension in Caenorhabditis elegans ,2023
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928582/,Single‐cell transcriptome characteristics of testicular terminal epithelium lineages during aging in the Drosophila ,2023
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928583/, MiR‐203 improves cardiac dysfunction by targeting PARP1‐NAD + axis in aging murine,2023
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928588/,Microphysiological systems for human aging research,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10929181/,WTAP Mediated N6-methyladenosine RNA Modification of ELF3 Drives Cellular Senescence by Upregulating IRF8,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10929570/,Apigenin: a natural molecule at the intersection of sleep and aging,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10929829/,"Exploring the effects of Dasatinib, Quercetin, and Fisetin on DNA methylation clocks: a longitudinal study on senolytic interventions",2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10929841/,Mapping the core senescence phenotype of primary human colon fibroblasts,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10930417/,Nobiletin Ameliorates Aging of Chicken Ovarian Prehierarchical Follicles by Suppressing Oxidative Stress and Promoting Autophagy,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10930661/,PTH and the Regulation of Mesenchymal Cells within the Bone Marrow Niche,2024
T6004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10930712/,"Lipid Peroxidation in Muscle Foods: Impact on Quality, Safety and Human Health",2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10930781/,Exploring the Prospective Role of Propolis in Modifying Aging Hallmarks,2024
T2021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10930946/,Immunity in the Progeroid Model of Cockayne Syndrome: Biomarkers of Pathological Aging,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10930978/,Current Insights into Tissue Injury of Giant Cell Arteritis: From Acute Inflammatory Responses towards Inappropriate Tissue Remodeling,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931285/,Role of Inflammatory Mechanisms in Major Depressive Disorder: From Etiology to Potential Pharmacological Targets,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931308/,The Role of Oxidative Stress in Tumorigenesis and Progression,2024
T9826,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931424/,Advances and Challenges in Sepsis Management: Modern Tools and Future Directions,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931548/,Pulsed Electromagnetic Fields (PEMFs) Trigger Cell Death and Senescence in Cancer Cells,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931665/,"The Killer’s Web: Interconnection between Inflammation, Epigenetics and Nutrition in Cancer",2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931797/,"Glioblastoma Therapy: Past, Present and Future",2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931927/,Novel Perspectives in Chronic Kidney Disease-Specific Cardiovascular Disease,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10931979/,Beneficial Effects of Small-Molecule Oligopeptides Isolated from Panax Ginseng C. A. Meyer on Cellular Fates in Oxidative Stress-Induced Damaged Human Umbilical Vein Endothelial Cells and PC-12,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10932015/,Mitochondria at the Nanoscale: Physics Meets Biology—What Does It Mean for Medicine?,2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10932106/,Early Pulmonary Fibrosis-like Changes in the Setting of Heat Exposure: DNA Damage and Cell Senescence,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10932328/,"Sporadic Inclusion Body Myositis at the Crossroads between Muscle Degeneration, Inflammation, and Aging",2024
T0259,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10933081/,Premature aging in genetic diseases: what conclusions can be drawn for physiological aging,2024
T7305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10933082/,Reactive gliosis in traumatic brain injury: a comprehensive review,2024
T6362,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10933110/,Mechanisms of endometrial aging: lessons from natural conceptions and assisted reproductive technology cycles,2024
